2023-01-14 23:40:04,586 INFO    StreamThr :4100 [internal.py:wandb_internal():87] W&B internal server running at pid: 4100, started at: 2023-01-14 23:40:04.586452
2023-01-14 23:40:04,587 DEBUG   HandlerThread:4100 [handler.py:handle_request():144] handle_request: status
2023-01-14 23:40:04,591 INFO    WriterThread:4100 [datastore.py:open_for_write():85] open: /Volumes/Work Disk Janina Mattes/DEV/University/ASP/ml-explorer-drone/PPO/ppo_torch/wandb/run-20230114_234004-8trooq8w/run-8trooq8w.wandb
2023-01-14 23:40:04,591 DEBUG   SenderThread:4100 [sender.py:send():334] send: header
2023-01-14 23:40:04,607 DEBUG   SenderThread:4100 [sender.py:send():334] send: run
2023-01-14 23:40:05,145 INFO    SenderThread:4100 [dir_watcher.py:__init__():216] watching files in: /Volumes/Work Disk Janina Mattes/DEV/University/ASP/ml-explorer-drone/PPO/ppo_torch/wandb/run-20230114_234004-8trooq8w/files
2023-01-14 23:40:05,145 INFO    SenderThread:4100 [sender.py:_start_run_threads():1065] run started: 8trooq8w with start time 1673736004.585818
2023-01-14 23:40:05,147 DEBUG   SenderThread:4100 [sender.py:send_request():361] send_request: summary_record
2023-01-14 23:40:05,148 INFO    SenderThread:4100 [sender.py:_save_file():1319] saving file wandb-summary.json with policy end
2023-01-14 23:40:05,152 DEBUG   HandlerThread:4100 [handler.py:handle_request():144] handle_request: check_version
2023-01-14 23:40:05,152 DEBUG   SenderThread:4100 [sender.py:send_request():361] send_request: check_version
2023-01-14 23:40:05,309 DEBUG   HandlerThread:4100 [handler.py:handle_request():144] handle_request: run_start
2023-01-14 23:40:05,318 DEBUG   HandlerThread:4100 [system_info.py:__init__():31] System info init
2023-01-14 23:40:05,318 DEBUG   HandlerThread:4100 [system_info.py:__init__():46] System info init done
2023-01-14 23:40:05,319 INFO    HandlerThread:4100 [system_monitor.py:start():151] Starting system monitor
2023-01-14 23:40:05,319 INFO    SystemMonitor:4100 [system_monitor.py:_start():116] Starting system asset monitoring threads
2023-01-14 23:40:05,319 INFO    HandlerThread:4100 [system_monitor.py:probe():172] Collecting system info
2023-01-14 23:40:05,319 INFO    SystemMonitor:4100 [interfaces.py:start():168] Started cpu
2023-01-14 23:40:05,319 DEBUG   HandlerThread:4100 [system_info.py:probe():195] Probing system
2023-01-14 23:40:05,319 INFO    SystemMonitor:4100 [interfaces.py:start():168] Started disk
2023-01-14 23:40:05,320 INFO    SystemMonitor:4100 [interfaces.py:start():168] Started gpuapple
2023-01-14 23:40:05,321 INFO    SystemMonitor:4100 [interfaces.py:start():168] Started memory
2023-01-14 23:40:05,322 INFO    SystemMonitor:4100 [interfaces.py:start():168] Started network
2023-01-14 23:40:05,326 DEBUG   HandlerThread:4100 [system_info.py:_probe_git():180] Probing git
2023-01-14 23:40:05,342 DEBUG   HandlerThread:4100 [system_info.py:_probe_git():188] Probing git done
2023-01-14 23:40:05,343 DEBUG   HandlerThread:4100 [system_info.py:probe():241] Probing system done
2023-01-14 23:40:05,343 DEBUG   HandlerThread:4100 [system_monitor.py:probe():181] {'os': 'macOS-13.0.1-arm64-arm-64bit', 'python': '3.10.8', 'heartbeatAt': '2023-01-14T22:40:05.319887', 'startedAt': '2023-01-14T22:40:04.566954', 'docker': None, 'cuda': None, 'args': ('--train', 'True', '--exp-name', '(seperate network, GAE advantage, normalize rtv)', '--project-name', 'OpenAIGym-PPO'), 'state': 'running', 'program': '/Volumes/Work Disk Janina Mattes/DEV/University/ASP/ml-explorer-drone/PPO/ppo_torch/ppo_continuous.py', 'codePath': 'PPO/ppo_torch/ppo_continuous.py', 'git': {'remote': 'git@github.com:bkunters/ml-explorer-drone.git', 'commit': '9c5dda105e76b89ecc317ea398f73e7fb214080c'}, 'email': 'janina.alica.mattes@gmail.com', 'root': '/Volumes/Work Disk Janina Mattes/DEV/University/ASP/ml-explorer-drone', 'host': 'Janinas-MacBook-Pro.local', 'username': 'janinaalicamattes', 'executable': '/Users/janinaalicamattes/miniforge3/envs/pytorch-ppo-research/bin/python', 'cpu_count': 8, 'cpu_count_logical': 8, 'disk': {'total': 460.4317207336426, 'used': 10.886878967285156}, 'gpuapple': {'type': 'arm', 'vendor': 'Apple'}, 'memory': {'total': 16.0}}
2023-01-14 23:40:05,343 INFO    HandlerThread:4100 [system_monitor.py:probe():182] Finished collecting system info
2023-01-14 23:40:05,343 INFO    HandlerThread:4100 [system_monitor.py:probe():185] Publishing system info
2023-01-14 23:40:05,343 DEBUG   HandlerThread:4100 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2023-01-14 23:40:05,343 DEBUG   HandlerThread:4100 [system_info.py:_save_pip():67] Saving pip packages done
2023-01-14 23:40:05,343 DEBUG   HandlerThread:4100 [system_info.py:_save_conda():74] Saving list of conda packages installed into the current environment
2023-01-14 23:40:06,150 INFO    Thread-13 :4100 [dir_watcher.py:_on_file_created():275] file/dir created: /Volumes/Work Disk Janina Mattes/DEV/University/ASP/ml-explorer-drone/PPO/ppo_torch/wandb/run-20230114_234004-8trooq8w/files/conda-environment.yaml
2023-01-14 23:40:06,151 INFO    Thread-13 :4100 [dir_watcher.py:_on_file_created():275] file/dir created: /Volumes/Work Disk Janina Mattes/DEV/University/ASP/ml-explorer-drone/PPO/ppo_torch/wandb/run-20230114_234004-8trooq8w/files/wandb-summary.json
2023-01-14 23:40:06,151 INFO    Thread-13 :4100 [dir_watcher.py:_on_file_created():275] file/dir created: /Volumes/Work Disk Janina Mattes/DEV/University/ASP/ml-explorer-drone/PPO/ppo_torch/wandb/run-20230114_234004-8trooq8w/files/requirements.txt
2023-01-14 23:40:09,868 DEBUG   HandlerThread:4100 [system_info.py:_save_conda():86] Saving conda packages done
2023-01-14 23:40:09,868 DEBUG   HandlerThread:4100 [system_info.py:_save_code():89] Saving code
2023-01-14 23:40:09,875 DEBUG   HandlerThread:4100 [system_info.py:_save_code():110] Saving code done
2023-01-14 23:40:09,875 DEBUG   HandlerThread:4100 [system_info.py:_save_patches():127] Saving git patches
2023-01-14 23:40:09,933 DEBUG   HandlerThread:4100 [system_info.py:_save_patches():169] Saving git patches done
2023-01-14 23:40:09,934 INFO    HandlerThread:4100 [system_monitor.py:probe():187] Finished publishing system info
2023-01-14 23:40:09,938 DEBUG   SenderThread:4100 [sender.py:send():334] send: files
2023-01-14 23:40:09,938 INFO    SenderThread:4100 [sender.py:_save_file():1319] saving file wandb-metadata.json with policy now
2023-01-14 23:40:09,939 INFO    SenderThread:4100 [sender.py:_save_file():1319] saving file code/PPO/ppo_torch/ppo_continuous.py with policy now
2023-01-14 23:40:09,939 INFO    SenderThread:4100 [sender.py:_save_file():1319] saving file diff.patch with policy now
2023-01-14 23:40:09,939 DEBUG   HandlerThread:4100 [handler.py:handle_request():144] handle_request: status_report
2023-01-14 23:40:09,941 DEBUG   HandlerThread:4100 [handler.py:handle_request():144] handle_request: stop_status
2023-01-14 23:40:09,942 DEBUG   SenderThread:4100 [sender.py:send_request():361] send_request: stop_status
2023-01-14 23:40:10,166 INFO    Thread-13 :4100 [dir_watcher.py:_on_file_modified():292] file/dir modified: /Volumes/Work Disk Janina Mattes/DEV/University/ASP/ml-explorer-drone/PPO/ppo_torch/wandb/run-20230114_234004-8trooq8w/files/conda-environment.yaml
2023-01-14 23:40:10,166 INFO    Thread-13 :4100 [dir_watcher.py:_on_file_created():275] file/dir created: /Volumes/Work Disk Janina Mattes/DEV/University/ASP/ml-explorer-drone/PPO/ppo_torch/wandb/run-20230114_234004-8trooq8w/files/code/PPO/ppo_torch/ppo_continuous.py
2023-01-14 23:40:10,166 INFO    Thread-13 :4100 [dir_watcher.py:_on_file_created():275] file/dir created: /Volumes/Work Disk Janina Mattes/DEV/University/ASP/ml-explorer-drone/PPO/ppo_torch/wandb/run-20230114_234004-8trooq8w/files/diff.patch
2023-01-14 23:40:10,166 INFO    Thread-13 :4100 [dir_watcher.py:_on_file_created():275] file/dir created: /Volumes/Work Disk Janina Mattes/DEV/University/ASP/ml-explorer-drone/PPO/ppo_torch/wandb/run-20230114_234004-8trooq8w/files/wandb-metadata.json
2023-01-14 23:40:10,166 INFO    Thread-13 :4100 [dir_watcher.py:_on_file_created():275] file/dir created: /Volumes/Work Disk Janina Mattes/DEV/University/ASP/ml-explorer-drone/PPO/ppo_torch/wandb/run-20230114_234004-8trooq8w/files/code
2023-01-14 23:40:10,166 INFO    Thread-13 :4100 [dir_watcher.py:_on_file_created():275] file/dir created: /Volumes/Work Disk Janina Mattes/DEV/University/ASP/ml-explorer-drone/PPO/ppo_torch/wandb/run-20230114_234004-8trooq8w/files/code/PPO/ppo_torch
2023-01-14 23:40:10,166 INFO    Thread-13 :4100 [dir_watcher.py:_on_file_created():275] file/dir created: /Volumes/Work Disk Janina Mattes/DEV/University/ASP/ml-explorer-drone/PPO/ppo_torch/wandb/run-20230114_234004-8trooq8w/files/code/PPO
2023-01-14 23:40:10,317 INFO    Thread-17 :4100 [upload_job.py:push():123] Skipped uploading /var/folders/4h/v0fwv1zs4596mmdvwj516k840000gn/T/tmpjhfkti07wandb/t5b1ccvu-code/PPO/ppo_torch/ppo_continuous.py
2023-01-14 23:40:10,320 DEBUG   SenderThread:4100 [sender.py:send():334] send: telemetry
2023-01-14 23:40:10,374 DEBUG   SenderThread:4100 [sender.py:send():334] send: exit
2023-01-14 23:40:10,374 INFO    SenderThread:4100 [sender.py:send_exit():557] handling exit code: 1
2023-01-14 23:40:10,374 INFO    SenderThread:4100 [sender.py:send_exit():559] handling runtime: 5
2023-01-14 23:40:10,375 INFO    SenderThread:4100 [sender.py:_save_file():1319] saving file wandb-summary.json with policy end
2023-01-14 23:40:10,375 INFO    SenderThread:4100 [sender.py:send_exit():565] send defer
2023-01-14 23:40:10,375 DEBUG   HandlerThread:4100 [handler.py:handle_request():144] handle_request: defer
2023-01-14 23:40:10,375 INFO    HandlerThread:4100 [handler.py:handle_request_defer():170] handle defer: 0
2023-01-14 23:40:10,375 DEBUG   SenderThread:4100 [sender.py:send_request():361] send_request: defer
2023-01-14 23:40:10,375 INFO    SenderThread:4100 [sender.py:send_request_defer():581] handle sender defer: 0
2023-01-14 23:40:10,375 INFO    SenderThread:4100 [sender.py:transition_state():585] send defer: 1
2023-01-14 23:40:10,375 DEBUG   HandlerThread:4100 [handler.py:handle_request():144] handle_request: defer
2023-01-14 23:40:10,375 INFO    HandlerThread:4100 [handler.py:handle_request_defer():170] handle defer: 1
2023-01-14 23:40:10,375 DEBUG   SenderThread:4100 [sender.py:send_request():361] send_request: defer
2023-01-14 23:40:10,375 INFO    SenderThread:4100 [sender.py:send_request_defer():581] handle sender defer: 1
2023-01-14 23:40:10,375 INFO    SenderThread:4100 [sender.py:transition_state():585] send defer: 2
2023-01-14 23:40:10,376 DEBUG   HandlerThread:4100 [handler.py:handle_request():144] handle_request: defer
2023-01-14 23:40:10,376 INFO    HandlerThread:4100 [handler.py:handle_request_defer():170] handle defer: 2
2023-01-14 23:40:10,376 INFO    HandlerThread:4100 [system_monitor.py:finish():161] Stopping system monitor
2023-01-14 23:40:10,398 DEBUG   SystemMonitor:4100 [system_monitor.py:_start():130] Starting system metrics aggregation loop
2023-01-14 23:40:10,399 DEBUG   SystemMonitor:4100 [system_monitor.py:_start():137] Finished system metrics aggregation loop
2023-01-14 23:40:10,399 DEBUG   SystemMonitor:4100 [system_monitor.py:_start():141] Publishing last batch of metrics
2023-01-14 23:40:10,399 INFO    HandlerThread:4100 [interfaces.py:finish():175] Joined cpu
2023-01-14 23:40:10,399 INFO    HandlerThread:4100 [interfaces.py:finish():175] Joined disk
2023-01-14 23:40:10,399 INFO    HandlerThread:4100 [interfaces.py:finish():175] Joined gpuapple
2023-01-14 23:40:10,399 INFO    HandlerThread:4100 [interfaces.py:finish():175] Joined memory
2023-01-14 23:40:10,399 INFO    HandlerThread:4100 [interfaces.py:finish():175] Joined network
2023-01-14 23:40:10,400 DEBUG   SenderThread:4100 [sender.py:send_request():361] send_request: defer
2023-01-14 23:40:10,400 INFO    SenderThread:4100 [sender.py:send_request_defer():581] handle sender defer: 2
2023-01-14 23:40:10,400 INFO    SenderThread:4100 [sender.py:transition_state():585] send defer: 3
