2023-01-13 23:59:31,569 INFO    StreamThr :36257 [internal.py:wandb_internal():87] W&B internal server running at pid: 36257, started at: 2023-01-13 23:59:31.569295
2023-01-13 23:59:31,570 DEBUG   HandlerThread:36257 [handler.py:handle_request():144] handle_request: status
2023-01-13 23:59:31,574 INFO    WriterThread:36257 [datastore.py:open_for_write():85] open: /Volumes/Work Disk Janina Mattes/DEV/University/ASP/ml-explorer-drone/PPO/ppo_torch/wandb/run-20230113_235931-q4omvmbe/run-q4omvmbe.wandb
2023-01-13 23:59:31,575 DEBUG   SenderThread:36257 [sender.py:send():334] send: header
2023-01-13 23:59:31,590 DEBUG   SenderThread:36257 [sender.py:send():334] send: run
2023-01-13 23:59:32,124 INFO    SenderThread:36257 [dir_watcher.py:__init__():216] watching files in: /Volumes/Work Disk Janina Mattes/DEV/University/ASP/ml-explorer-drone/PPO/ppo_torch/wandb/run-20230113_235931-q4omvmbe/files
2023-01-13 23:59:32,124 INFO    SenderThread:36257 [sender.py:_start_run_threads():1065] run started: q4omvmbe with start time 1673650771.569283
2023-01-13 23:59:32,125 DEBUG   SenderThread:36257 [sender.py:send_request():361] send_request: summary_record
2023-01-13 23:59:32,126 INFO    SenderThread:36257 [sender.py:_save_file():1319] saving file wandb-summary.json with policy end
2023-01-13 23:59:32,130 DEBUG   HandlerThread:36257 [handler.py:handle_request():144] handle_request: check_version
2023-01-13 23:59:32,130 DEBUG   SenderThread:36257 [sender.py:send_request():361] send_request: check_version
2023-01-13 23:59:32,277 DEBUG   HandlerThread:36257 [handler.py:handle_request():144] handle_request: run_start
2023-01-13 23:59:32,286 DEBUG   HandlerThread:36257 [system_info.py:__init__():31] System info init
2023-01-13 23:59:32,286 DEBUG   HandlerThread:36257 [system_info.py:__init__():46] System info init done
2023-01-13 23:59:32,286 INFO    HandlerThread:36257 [system_monitor.py:start():151] Starting system monitor
2023-01-13 23:59:32,286 INFO    SystemMonitor:36257 [system_monitor.py:_start():116] Starting system asset monitoring threads
2023-01-13 23:59:32,286 INFO    HandlerThread:36257 [system_monitor.py:probe():172] Collecting system info
2023-01-13 23:59:32,286 INFO    SystemMonitor:36257 [interfaces.py:start():168] Started cpu
2023-01-13 23:59:32,286 DEBUG   HandlerThread:36257 [system_info.py:probe():195] Probing system
2023-01-13 23:59:32,287 INFO    SystemMonitor:36257 [interfaces.py:start():168] Started disk
2023-01-13 23:59:32,287 INFO    SystemMonitor:36257 [interfaces.py:start():168] Started gpuapple
2023-01-13 23:59:32,289 INFO    SystemMonitor:36257 [interfaces.py:start():168] Started memory
2023-01-13 23:59:32,290 INFO    SystemMonitor:36257 [interfaces.py:start():168] Started network
2023-01-13 23:59:32,293 DEBUG   HandlerThread:36257 [system_info.py:_probe_git():180] Probing git
2023-01-13 23:59:32,307 DEBUG   HandlerThread:36257 [system_info.py:_probe_git():188] Probing git done
2023-01-13 23:59:32,307 DEBUG   HandlerThread:36257 [system_info.py:probe():241] Probing system done
2023-01-13 23:59:32,307 DEBUG   HandlerThread:36257 [system_monitor.py:probe():181] {'os': 'macOS-13.0.1-arm64-arm-64bit', 'python': '3.10.8', 'heartbeatAt': '2023-01-13T22:59:32.286985', 'startedAt': '2023-01-13T22:59:31.550482', 'docker': None, 'cuda': None, 'args': ('--train', 'True', '--exp-name', '(seperate network, TD actor-critic advantage, no normalization)', '--project-name', 'OpenAIGym-PPO'), 'state': 'running', 'program': '/Volumes/Work Disk Janina Mattes/DEV/University/ASP/ml-explorer-drone/PPO/ppo_torch/ppo_continuous.py', 'codePath': 'PPO/ppo_torch/ppo_continuous.py', 'git': {'remote': 'git@github.com:bkunters/ml-explorer-drone.git', 'commit': '9c5dda105e76b89ecc317ea398f73e7fb214080c'}, 'email': 'janina.alica.mattes@gmail.com', 'root': '/Volumes/Work Disk Janina Mattes/DEV/University/ASP/ml-explorer-drone', 'host': 'Janinas-MacBook-Pro.local', 'username': 'janinaalicamattes', 'executable': '/Users/janinaalicamattes/miniforge3/envs/pytorch-ppo-research/bin/python', 'cpu_count': 8, 'cpu_count_logical': 8, 'disk': {'total': 460.4317207336426, 'used': 10.886878967285156}, 'gpuapple': {'type': 'arm', 'vendor': 'Apple'}, 'memory': {'total': 16.0}}
2023-01-13 23:59:32,308 INFO    HandlerThread:36257 [system_monitor.py:probe():182] Finished collecting system info
2023-01-13 23:59:32,308 INFO    HandlerThread:36257 [system_monitor.py:probe():185] Publishing system info
2023-01-13 23:59:32,308 DEBUG   HandlerThread:36257 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2023-01-13 23:59:32,308 DEBUG   HandlerThread:36257 [system_info.py:_save_pip():67] Saving pip packages done
2023-01-13 23:59:32,308 DEBUG   HandlerThread:36257 [system_info.py:_save_conda():74] Saving list of conda packages installed into the current environment
2023-01-13 23:59:33,130 INFO    Thread-13 :36257 [dir_watcher.py:_on_file_created():275] file/dir created: /Volumes/Work Disk Janina Mattes/DEV/University/ASP/ml-explorer-drone/PPO/ppo_torch/wandb/run-20230113_235931-q4omvmbe/files/wandb-summary.json
2023-01-13 23:59:33,130 INFO    Thread-13 :36257 [dir_watcher.py:_on_file_created():275] file/dir created: /Volumes/Work Disk Janina Mattes/DEV/University/ASP/ml-explorer-drone/PPO/ppo_torch/wandb/run-20230113_235931-q4omvmbe/files/conda-environment.yaml
2023-01-13 23:59:33,130 INFO    Thread-13 :36257 [dir_watcher.py:_on_file_created():275] file/dir created: /Volumes/Work Disk Janina Mattes/DEV/University/ASP/ml-explorer-drone/PPO/ppo_torch/wandb/run-20230113_235931-q4omvmbe/files/requirements.txt
2023-01-13 23:59:36,919 DEBUG   HandlerThread:36257 [system_info.py:_save_conda():86] Saving conda packages done
2023-01-13 23:59:36,919 DEBUG   HandlerThread:36257 [system_info.py:_save_code():89] Saving code
2023-01-13 23:59:36,926 DEBUG   HandlerThread:36257 [system_info.py:_save_code():110] Saving code done
2023-01-13 23:59:36,926 DEBUG   HandlerThread:36257 [system_info.py:_save_patches():127] Saving git patches
2023-01-13 23:59:36,980 DEBUG   HandlerThread:36257 [system_info.py:_save_patches():169] Saving git patches done
2023-01-13 23:59:36,981 INFO    HandlerThread:36257 [system_monitor.py:probe():187] Finished publishing system info
2023-01-13 23:59:36,986 DEBUG   SenderThread:36257 [sender.py:send():334] send: files
2023-01-13 23:59:36,986 INFO    SenderThread:36257 [sender.py:_save_file():1319] saving file wandb-metadata.json with policy now
2023-01-13 23:59:36,986 INFO    SenderThread:36257 [sender.py:_save_file():1319] saving file code/PPO/ppo_torch/ppo_continuous.py with policy now
2023-01-13 23:59:36,986 INFO    SenderThread:36257 [sender.py:_save_file():1319] saving file diff.patch with policy now
2023-01-13 23:59:36,987 DEBUG   HandlerThread:36257 [handler.py:handle_request():144] handle_request: status_report
2023-01-13 23:59:36,989 DEBUG   HandlerThread:36257 [handler.py:handle_request():144] handle_request: stop_status
2023-01-13 23:59:36,989 DEBUG   SenderThread:36257 [sender.py:send_request():361] send_request: stop_status
2023-01-13 23:59:37,145 INFO    Thread-13 :36257 [dir_watcher.py:_on_file_modified():292] file/dir modified: /Volumes/Work Disk Janina Mattes/DEV/University/ASP/ml-explorer-drone/PPO/ppo_torch/wandb/run-20230113_235931-q4omvmbe/files/conda-environment.yaml
2023-01-13 23:59:37,145 INFO    Thread-13 :36257 [dir_watcher.py:_on_file_created():275] file/dir created: /Volumes/Work Disk Janina Mattes/DEV/University/ASP/ml-explorer-drone/PPO/ppo_torch/wandb/run-20230113_235931-q4omvmbe/files/diff.patch
2023-01-13 23:59:37,145 INFO    Thread-13 :36257 [dir_watcher.py:_on_file_created():275] file/dir created: /Volumes/Work Disk Janina Mattes/DEV/University/ASP/ml-explorer-drone/PPO/ppo_torch/wandb/run-20230113_235931-q4omvmbe/files/wandb-metadata.json
2023-01-13 23:59:37,145 INFO    Thread-13 :36257 [dir_watcher.py:_on_file_created():275] file/dir created: /Volumes/Work Disk Janina Mattes/DEV/University/ASP/ml-explorer-drone/PPO/ppo_torch/wandb/run-20230113_235931-q4omvmbe/files/code/PPO/ppo_torch/ppo_continuous.py
2023-01-13 23:59:37,145 INFO    Thread-13 :36257 [dir_watcher.py:_on_file_created():275] file/dir created: /Volumes/Work Disk Janina Mattes/DEV/University/ASP/ml-explorer-drone/PPO/ppo_torch/wandb/run-20230113_235931-q4omvmbe/files/code/PPO
2023-01-13 23:59:37,145 INFO    Thread-13 :36257 [dir_watcher.py:_on_file_created():275] file/dir created: /Volumes/Work Disk Janina Mattes/DEV/University/ASP/ml-explorer-drone/PPO/ppo_torch/wandb/run-20230113_235931-q4omvmbe/files/code/PPO/ppo_torch
2023-01-13 23:59:37,145 INFO    Thread-13 :36257 [dir_watcher.py:_on_file_created():275] file/dir created: /Volumes/Work Disk Janina Mattes/DEV/University/ASP/ml-explorer-drone/PPO/ppo_torch/wandb/run-20230113_235931-q4omvmbe/files/code
2023-01-13 23:59:37,375 DEBUG   SenderThread:36257 [sender.py:send():334] send: telemetry
2023-01-13 23:59:37,399 INFO    Thread-17 :36257 [upload_job.py:push():123] Skipped uploading /var/folders/4h/v0fwv1zs4596mmdvwj516k840000gn/T/tmpsf363r0vwandb/xxmn9mf2-code/PPO/ppo_torch/ppo_continuous.py
2023-01-13 23:59:37,466 DEBUG   SenderThread:36257 [sender.py:send():334] send: exit
2023-01-13 23:59:37,466 INFO    SenderThread:36257 [sender.py:send_exit():557] handling exit code: 1
2023-01-13 23:59:37,466 INFO    SenderThread:36257 [sender.py:send_exit():559] handling runtime: 5
2023-01-13 23:59:37,467 INFO    SenderThread:36257 [sender.py:_save_file():1319] saving file wandb-summary.json with policy end
2023-01-13 23:59:37,467 INFO    SenderThread:36257 [sender.py:send_exit():565] send defer
2023-01-13 23:59:37,467 DEBUG   HandlerThread:36257 [handler.py:handle_request():144] handle_request: defer
2023-01-13 23:59:37,467 INFO    HandlerThread:36257 [handler.py:handle_request_defer():170] handle defer: 0
2023-01-13 23:59:37,467 DEBUG   SenderThread:36257 [sender.py:send_request():361] send_request: defer
2023-01-13 23:59:37,467 INFO    SenderThread:36257 [sender.py:send_request_defer():581] handle sender defer: 0
2023-01-13 23:59:37,467 INFO    SenderThread:36257 [sender.py:transition_state():585] send defer: 1
2023-01-13 23:59:37,467 DEBUG   HandlerThread:36257 [handler.py:handle_request():144] handle_request: defer
2023-01-13 23:59:37,467 INFO    HandlerThread:36257 [handler.py:handle_request_defer():170] handle defer: 1
2023-01-13 23:59:37,467 DEBUG   SenderThread:36257 [sender.py:send_request():361] send_request: defer
2023-01-13 23:59:37,467 INFO    SenderThread:36257 [sender.py:send_request_defer():581] handle sender defer: 1
2023-01-13 23:59:37,467 INFO    SenderThread:36257 [sender.py:transition_state():585] send defer: 2
2023-01-13 23:59:37,467 DEBUG   HandlerThread:36257 [handler.py:handle_request():144] handle_request: defer
2023-01-13 23:59:37,467 INFO    HandlerThread:36257 [handler.py:handle_request_defer():170] handle defer: 2
