2023-01-15 22:11:41,118 INFO    StreamThr :53682 [internal.py:wandb_internal():87] W&B internal server running at pid: 53682, started at: 2023-01-15 22:11:41.118214
2023-01-15 22:11:41,119 DEBUG   HandlerThread:53682 [handler.py:handle_request():144] handle_request: status
2023-01-15 22:11:41,123 INFO    WriterThread:53682 [datastore.py:open_for_write():85] open: /Volumes/Work Disk Janina Mattes/DEV/University/ASP/ml-explorer-drone/PPO/ppo_torch/wandb/run-20230115_221141-ank2t35a/run-ank2t35a.wandb
2023-01-15 22:11:41,124 DEBUG   SenderThread:53682 [sender.py:send():334] send: header
2023-01-15 22:11:41,137 DEBUG   SenderThread:53682 [sender.py:send():334] send: run
2023-01-15 22:11:41,680 INFO    SenderThread:53682 [dir_watcher.py:__init__():216] watching files in: /Volumes/Work Disk Janina Mattes/DEV/University/ASP/ml-explorer-drone/PPO/ppo_torch/wandb/run-20230115_221141-ank2t35a/files
2023-01-15 22:11:41,680 INFO    SenderThread:53682 [sender.py:_start_run_threads():1065] run started: ank2t35a with start time 1673817101.117946
2023-01-15 22:11:41,681 DEBUG   SenderThread:53682 [sender.py:send_request():361] send_request: summary_record
2023-01-15 22:11:41,681 INFO    SenderThread:53682 [sender.py:_save_file():1319] saving file wandb-summary.json with policy end
2023-01-15 22:11:41,684 DEBUG   HandlerThread:53682 [handler.py:handle_request():144] handle_request: check_version
2023-01-15 22:11:41,684 DEBUG   SenderThread:53682 [sender.py:send_request():361] send_request: check_version
2023-01-15 22:11:41,839 DEBUG   HandlerThread:53682 [handler.py:handle_request():144] handle_request: run_start
2023-01-15 22:11:41,848 DEBUG   HandlerThread:53682 [system_info.py:__init__():31] System info init
2023-01-15 22:11:41,848 DEBUG   HandlerThread:53682 [system_info.py:__init__():46] System info init done
2023-01-15 22:11:41,848 INFO    HandlerThread:53682 [system_monitor.py:start():151] Starting system monitor
2023-01-15 22:11:41,848 INFO    SystemMonitor:53682 [system_monitor.py:_start():116] Starting system asset monitoring threads
2023-01-15 22:11:41,849 INFO    HandlerThread:53682 [system_monitor.py:probe():172] Collecting system info
2023-01-15 22:11:41,849 DEBUG   HandlerThread:53682 [system_info.py:probe():195] Probing system
2023-01-15 22:11:41,849 INFO    SystemMonitor:53682 [interfaces.py:start():168] Started cpu
2023-01-15 22:11:41,849 INFO    SystemMonitor:53682 [interfaces.py:start():168] Started disk
2023-01-15 22:11:41,850 INFO    SystemMonitor:53682 [interfaces.py:start():168] Started gpuapple
2023-01-15 22:11:41,852 INFO    SystemMonitor:53682 [interfaces.py:start():168] Started memory
2023-01-15 22:11:41,853 INFO    SystemMonitor:53682 [interfaces.py:start():168] Started network
2023-01-15 22:11:41,856 DEBUG   HandlerThread:53682 [system_info.py:_probe_git():180] Probing git
2023-01-15 22:11:41,870 DEBUG   HandlerThread:53682 [system_info.py:_probe_git():188] Probing git done
2023-01-15 22:11:41,870 DEBUG   HandlerThread:53682 [system_info.py:probe():241] Probing system done
